site,date,scientific_name,count,lat,lon,zone,mean_temperature,mean_salinity,mean_turbidity
ross_mouth,2026-05-14,Lates calcarifer,1,-19.25,146.83,Marine,23.65359366656295,33.977167962096026,25.43891338268495
ross_mouth,2026-05-14,Lutjanus argentimaculatus,3,-19.25,146.83,Marine,23.65359366656295,33.977167962096026,25.43891338268495
ross_mouth,2026-05-14,Platycephalus spp.,6,-19.25,146.83,Marine,23.65359366656295,33.977167962096026,25.43891338268495
upper_ross,2026-05-14,Acanthopagrus spp.,3,-19.31,146.74,Upstream,24.1503699794915,4.61878564115621,26.066660079782686
upper_ross,2026-05-14,Lates calcarifer,5,-19.31,146.74,Upstream,24.1503699794915,4.61878564115621,26.066660079782686
upper_ross,2026-05-14,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,24.1503699794915,4.61878564115621,26.066660079782686
upper_ross,2026-05-14,Platycephalus spp.,4,-19.31,146.74,Upstream,24.1503699794915,4.61878564115621,26.066660079782686
lower_ross,2026-05-15,Acanthopagrus spp.,1,-19.26,146.81,Downstream,23.922994225092886,27.86715586110185,23.27115813167603
lower_ross,2026-05-15,Lates calcarifer,1,-19.26,146.81,Downstream,23.922994225092886,27.86715586110185,23.27115813167603
lower_ross,2026-05-15,Lutjanus argentimaculatus,3,-19.26,146.81,Downstream,23.922994225092886,27.86715586110185,23.27115813167603
lower_ross,2026-05-15,Platycephalus spp.,3,-19.26,146.81,Downstream,23.922994225092886,27.86715586110185,23.27115813167603
mid_ross,2026-05-15,Acanthopagrus spp.,1,-19.28,146.78,Middle,23.838979187999797,14.264804195394598,25.746137070093447
mid_ross,2026-05-15,Lates calcarifer,4,-19.28,146.78,Middle,23.838979187999797,14.264804195394598,25.746137070093447
mid_ross,2026-05-15,Lutjanus argentimaculatus,4,-19.28,146.78,Middle,23.838979187999797,14.264804195394598,25.746137070093447
mid_ross,2026-05-15,Platycephalus spp.,4,-19.28,146.78,Middle,23.838979187999797,14.264804195394598,25.746137070093447
ross_mouth,2026-05-15,Acanthopagrus spp.,1,-19.25,146.83,Marine,23.94972493763403,34.13671563782858,25.051967604479206
ross_mouth,2026-05-15,Lates calcarifer,4,-19.25,146.83,Marine,23.94972493763403,34.13671563782858,25.051967604479206
ross_mouth,2026-05-15,Lutjanus argentimaculatus,0,-19.25,146.83,Marine,23.94972493763403,34.13671563782858,25.051967604479206
ross_mouth,2026-05-15,Platycephalus spp.,6,-19.25,146.83,Marine,23.94972493763403,34.13671563782858,25.051967604479206
upper_ross,2026-05-15,Acanthopagrus spp.,6,-19.31,146.74,Upstream,24.146633207587485,4.919669392413749,27.7161859672962
upper_ross,2026-05-15,Lates calcarifer,4,-19.31,146.74,Upstream,24.146633207587485,4.919669392413749,27.7161859672962
upper_ross,2026-05-15,Lutjanus argentimaculatus,3,-19.31,146.74,Upstream,24.146633207587485,4.919669392413749,27.7161859672962
upper_ross,2026-05-15,Platycephalus spp.,3,-19.31,146.74,Upstream,24.146633207587485,4.919669392413749,27.7161859672962
lower_ross,2026-05-16,Acanthopagrus spp.,1,-19.26,146.81,Downstream,23.994487919540045,28.435777809448908,24.75008843069562
lower_ross,2026-05-16,Lates calcarifer,0,-19.26,146.81,Downstream,23.994487919540045,28.435777809448908,24.75008843069562
lower_ross,2026-05-16,Lutjanus argentimaculatus,0,-19.26,146.81,Downstream,23.994487919540045,28.435777809448908,24.75008843069562
lower_ross,2026-05-16,Platycephalus spp.,0,-19.26,146.81,Downstream,23.994487919540045,28.435777809448908,24.75008843069562
mid_ross,2026-05-16,Acanthopagrus spp.,1,-19.28,146.78,Middle,24.259440770025357,14.95164993105056,27.03294747689253
mid_ross,2026-05-16,Lates calcarifer,2,-19.28,146.78,Middle,24.259440770025357,14.95164993105056,27.03294747689253
mid_ross,2026-05-16,Lutjanus argentimaculatus,3,-19.28,146.78,Middle,24.259440770025357,14.95164993105056,27.03294747689253
mid_ross,2026-05-16,Platycephalus spp.,1,-19.28,146.78,Middle,24.259440770025357,14.95164993105056,27.03294747689253
ross_mouth,2026-05-16,Acanthopagrus spp.,1,-19.25,146.83,Marine,24.088865904974938,34.173973296061185,25.091560577579894
ross_mouth,2026-05-16,Lates calcarifer,1,-19.25,146.83,Marine,24.088865904974938,34.173973296061185,25.091560577579894
ross_mouth,2026-05-16,Lutjanus argentimaculatus,1,-19.25,146.83,Marine,24.088865904974938,34.173973296061185,25.091560577579894
ross_mouth,2026-05-16,Platycephalus spp.,4,-19.25,146.83,Marine,24.088865904974938,34.173973296061185,25.091560577579894
upper_ross,2026-05-16,Acanthopagrus spp.,2,-19.31,146.74,Upstream,23.808030469665727,4.7336331608748266,29.895430914486848
upper_ross,2026-05-16,Lates calcarifer,3,-19.31,146.74,Upstream,23.808030469665727,4.7336331608748266,29.895430914486848
upper_ross,2026-05-16,Lutjanus argentimaculatus,1,-19.31,146.74,Upstream,23.808030469665727,4.7336331608748266,29.895430914486848
upper_ross,2026-05-16,Platycephalus spp.,1,-19.31,146.74,Upstream,23.808030469665727,4.7336331608748266,29.895430914486848
lower_ross,2026-05-17,Acanthopagrus spp.,2,-19.26,146.81,Downstream,23.925658299268143,27.673530206395103,26.98904765500629
lower_ross,2026-05-17,Lates calcarifer,2,-19.26,146.81,Downstream,23.925658299268143,27.673530206395103,26.98904765500629
lower_ross,2026-05-17,Lutjanus argentimaculatus,4,-19.26,146.81,Downstream,23.925658299268143,27.673530206395103,26.98904765500629
lower_ross,2026-05-17,Platycephalus spp.,2,-19.26,146.81,Downstream,23.925658299268143,27.673530206395103,26.98904765500629
mid_ross,2026-05-17,Acanthopagrus spp.,2,-19.28,146.78,Middle,24.171332886794428,14.590073120710644,25.153800552498307
mid_ross,2026-05-17,Lates calcarifer,3,-19.28,146.78,Middle,24.171332886794428,14.590073120710644,25.153800552498307
mid_ross,2026-05-17,Lutjanus argentimaculatus,2,-19.28,146.78,Middle,24.171332886794428,14.590073120710644,25.153800552498307
mid_ross,2026-05-17,Platycephalus spp.,4,-19.28,146.78,Middle,24.171332886794428,14.590073120710644,25.153800552498307
ross_mouth,2026-05-17,Acanthopagrus spp.,4,-19.25,146.83,Marine,24.057291926820756,33.852896924468496,25.619278499644455
ross_mouth,2026-05-17,Lates calcarifer,1,-19.25,146.83,Marine,24.057291926820756,33.852896924468496,25.619278499644455
ross_mouth,2026-05-17,Lutjanus argentimaculatus,0,-19.25,146.83,Marine,24.057291926820756,33.852896924468496,25.619278499644455
ross_mouth,2026-05-17,Platycephalus spp.,5,-19.25,146.83,Marine,24.057291926820756,33.852896924468496,25.619278499644455
upper_ross,2026-05-17,Acanthopagrus spp.,5,-19.31,146.74,Upstream,24.190622238548897,5.040682806311625,25.839381777104396
upper_ross,2026-05-17,Lates calcarifer,10,-19.31,146.74,Upstream,24.190622238548897,5.040682806311625,25.839381777104396
upper_ross,2026-05-17,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,24.190622238548897,5.040682806311625,25.839381777104396
upper_ross,2026-05-17,Platycephalus spp.,2,-19.31,146.74,Upstream,24.190622238548897,5.040682806311625,25.839381777104396
lower_ross,2026-05-18,Acanthopagrus spp.,4,-19.26,146.81,Downstream,24.32838282661718,27.65589966852805,24.79695152479314
lower_ross,2026-05-18,Lates calcarifer,1,-19.26,146.81,Downstream,24.32838282661718,27.65589966852805,24.79695152479314
lower_ross,2026-05-18,Lutjanus argentimaculatus,2,-19.26,146.81,Downstream,24.32838282661718,27.65589966852805,24.79695152479314
lower_ross,2026-05-18,Platycephalus spp.,3,-19.26,146.81,Downstream,24.32838282661718,27.65589966852805,24.79695152479314
mid_ross,2026-05-18,Acanthopagrus spp.,1,-19.28,146.78,Middle,23.989106080063593,15.106644310104112,24.1602382950433
mid_ross,2026-05-18,Lates calcarifer,1,-19.28,146.78,Middle,23.989106080063593,15.106644310104112,24.1602382950433
mid_ross,2026-05-18,Lutjanus argentimaculatus,3,-19.28,146.78,Middle,23.989106080063593,15.106644310104112,24.1602382950433
mid_ross,2026-05-18,Platycephalus spp.,4,-19.28,146.78,Middle,23.989106080063593,15.106644310104112,24.1602382950433
ross_mouth,2026-05-18,Acanthopagrus spp.,0,-19.25,146.83,Marine,24.023246762252896,34.023857235797934,25.82576759075195
ross_mouth,2026-05-18,Lates calcarifer,2,-19.25,146.83,Marine,24.023246762252896,34.023857235797934,25.82576759075195
ross_mouth,2026-05-18,Lutjanus argentimaculatus,2,-19.25,146.83,Marine,24.023246762252896,34.023857235797934,25.82576759075195
ross_mouth,2026-05-18,Platycephalus spp.,4,-19.25,146.83,Marine,24.023246762252896,34.023857235797934,25.82576759075195
upper_ross,2026-05-18,Acanthopagrus spp.,1,-19.31,146.74,Upstream,23.933709939087862,5.310633277578579,29.59699247230964
upper_ross,2026-05-18,Lates calcarifer,3,-19.31,146.74,Upstream,23.933709939087862,5.310633277578579,29.59699247230964
upper_ross,2026-05-18,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,23.933709939087862,5.310633277578579,29.59699247230964
upper_ross,2026-05-18,Platycephalus spp.,1,-19.31,146.74,Upstream,23.933709939087862,5.310633277578579,29.59699247230964
lower_ross,2026-05-19,Acanthopagrus spp.,4,-19.26,146.81,Downstream,23.94674887580552,28.222700375011254,25.373375680028964
lower_ross,2026-05-19,Lates calcarifer,1,-19.26,146.81,Downstream,23.94674887580552,28.222700375011254,25.373375680028964
lower_ross,2026-05-19,Lutjanus argentimaculatus,2,-19.26,146.81,Downstream,23.94674887580552,28.222700375011254,25.373375680028964
lower_ross,2026-05-19,Platycephalus spp.,1,-19.26,146.81,Downstream,23.94674887580552,28.222700375011254,25.373375680028964
mid_ross,2026-05-19,Acanthopagrus spp.,0,-19.28,146.78,Middle,24.187580068386577,14.265796804794437,28.406059245543123
mid_ross,2026-05-19,Lates calcarifer,3,-19.28,146.78,Middle,24.187580068386577,14.265796804794437,28.406059245543123
mid_ross,2026-05-19,Lutjanus argentimaculatus,3,-19.28,146.78,Middle,24.187580068386577,14.265796804794437,28.406059245543123
mid_ross,2026-05-19,Platycephalus spp.,1,-19.28,146.78,Middle,24.187580068386577,14.265796804794437,28.406059245543123
ross_mouth,2026-05-19,Acanthopagrus spp.,7,-19.25,146.83,Marine,23.832666323513525,34.03307206234111,26.33513115195217
ross_mouth,2026-05-19,Lates calcarifer,0,-19.25,146.83,Marine,23.832666323513525,34.03307206234111,26.33513115195217
ross_mouth,2026-05-19,Lutjanus argentimaculatus,1,-19.25,146.83,Marine,23.832666323513525,34.03307206234111,26.33513115195217
ross_mouth,2026-05-19,Platycephalus spp.,6,-19.25,146.83,Marine,23.832666323513525,34.03307206234111,26.33513115195217
upper_ross,2026-05-19,Acanthopagrus spp.,2,-19.31,146.74,Upstream,24.094463644638978,5.110463004286526,24.440482733925524
upper_ross,2026-05-19,Lates calcarifer,3,-19.31,146.74,Upstream,24.094463644638978,5.110463004286526,24.440482733925524
upper_ross,2026-05-19,Lutjanus argentimaculatus,1,-19.31,146.74,Upstream,24.094463644638978,5.110463004286526,24.440482733925524
upper_ross,2026-05-19,Platycephalus spp.,1,-19.31,146.74,Upstream,24.094463644638978,5.110463004286526,24.440482733925524
lower_ross,2026-05-20,Acanthopagrus spp.,3,-19.26,146.81,Downstream,23.908173725713574,27.884357964574143,27.478345658361082
lower_ross,2026-05-20,Lates calcarifer,2,-19.26,146.81,Downstream,23.908173725713574,27.884357964574143,27.478345658361082
lower_ross,2026-05-20,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,23.908173725713574,27.884357964574143,27.478345658361082
lower_ross,2026-05-20,Platycephalus spp.,2,-19.26,146.81,Downstream,23.908173725713574,27.884357964574143,27.478345658361082
mid_ross,2026-05-20,Acanthopagrus spp.,1,-19.28,146.78,Middle,23.873749487811704,15.237257152410258,25.56452899660304
mid_ross,2026-05-20,Lates calcarifer,3,-19.28,146.78,Middle,23.873749487811704,15.237257152410258,25.56452899660304
mid_ross,2026-05-20,Lutjanus argentimaculatus,3,-19.28,146.78,Middle,23.873749487811704,15.237257152410258,25.56452899660304
mid_ross,2026-05-20,Platycephalus spp.,3,-19.28,146.78,Middle,23.873749487811704,15.237257152410258,25.56452899660304
ross_mouth,2026-05-20,Acanthopagrus spp.,0,-19.25,146.83,Marine,23.996775048086345,34.12611270440528,24.417995310012394
ross_mouth,2026-05-20,Lates calcarifer,1,-19.25,146.83,Marine,23.996775048086345,34.12611270440528,24.417995310012394
ross_mouth,2026-05-20,Lutjanus argentimaculatus,2,-19.25,146.83,Marine,23.996775048086345,34.12611270440528,24.417995310012394
ross_mouth,2026-05-20,Platycephalus spp.,7,-19.25,146.83,Marine,23.996775048086345,34.12611270440528,24.417995310012394
upper_ross,2026-05-20,Acanthopagrus spp.,1,-19.31,146.74,Upstream,24.085067832724526,5.1245296741689135,26.198325690475382
upper_ross,2026-05-20,Lates calcarifer,4,-19.31,146.74,Upstream,24.085067832724526,5.1245296741689135,26.198325690475382
upper_ross,2026-05-20,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,24.085067832724526,5.1245296741689135,26.198325690475382
upper_ross,2026-05-20,Platycephalus spp.,3,-19.31,146.74,Upstream,24.085067832724526,5.1245296741689135,26.198325690475382
lower_ross,2026-05-21,Acanthopagrus spp.,1,-19.26,146.81,Downstream,23.776508238376735,28.160288063655834,25.001400591800515
lower_ross,2026-05-21,Lates calcarifer,0,-19.26,146.81,Downstream,23.776508238376735,28.160288063655834,25.001400591800515
lower_ross,2026-05-21,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,23.776508238376735,28.160288063655834,25.001400591800515
lower_ross,2026-05-21,Platycephalus spp.,1,-19.26,146.81,Downstream,23.776508238376735,28.160288063655834,25.001400591800515
mid_ross,2026-05-21,Acanthopagrus spp.,0,-19.28,146.78,Middle,23.96132482314796,14.646427629419426,25.754695822968767
mid_ross,2026-05-21,Lates calcarifer,1,-19.28,146.78,Middle,23.96132482314796,14.646427629419426,25.754695822968767
mid_ross,2026-05-21,Lutjanus argentimaculatus,0,-19.28,146.78,Middle,23.96132482314796,14.646427629419426,25.754695822968767
mid_ross,2026-05-21,Platycephalus spp.,4,-19.28,146.78,Middle,23.96132482314796,14.646427629419426,25.754695822968767
ross_mouth,2026-05-21,Acanthopagrus spp.,2,-19.25,146.83,Marine,23.85303494400937,33.93125356985301,25.265623717912998
ross_mouth,2026-05-21,Lates calcarifer,1,-19.25,146.83,Marine,23.85303494400937,33.93125356985301,25.265623717912998
ross_mouth,2026-05-21,Lutjanus argentimaculatus,2,-19.25,146.83,Marine,23.85303494400937,33.93125356985301,25.265623717912998
ross_mouth,2026-05-21,Platycephalus spp.,6,-19.25,146.83,Marine,23.85303494400937,33.93125356985301,25.265623717912998
upper_ross,2026-05-21,Acanthopagrus spp.,5,-19.31,146.74,Upstream,24.155537457699552,4.858176878300381,28.238249400783225
upper_ross,2026-05-21,Lates calcarifer,4,-19.31,146.74,Upstream,24.155537457699552,4.858176878300381,28.238249400783225
upper_ross,2026-05-21,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,24.155537457699552,4.858176878300381,28.238249400783225
upper_ross,2026-05-21,Platycephalus spp.,3,-19.31,146.74,Upstream,24.155537457699552,4.858176878300381,28.238249400783225
lower_ross,2026-05-22,Acanthopagrus spp.,3,-19.26,146.81,Downstream,24.068289634768327,27.929489075464662,26.49370949980153
lower_ross,2026-05-22,Lates calcarifer,1,-19.26,146.81,Downstream,24.068289634768327,27.929489075464662,26.49370949980153
lower_ross,2026-05-22,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,24.068289634768327,27.929489075464662,26.49370949980153
lower_ross,2026-05-22,Platycephalus spp.,2,-19.26,146.81,Downstream,24.068289634768327,27.929489075464662,26.49370949980153
mid_ross,2026-05-22,Acanthopagrus spp.,1,-19.28,146.78,Middle,23.9340908529739,14.748287285851493,22.717474882186462
mid_ross,2026-05-22,Lates calcarifer,2,-19.28,146.78,Middle,23.9340908529739,14.748287285851493,22.717474882186462
mid_ross,2026-05-22,Lutjanus argentimaculatus,0,-19.28,146.78,Middle,23.9340908529739,14.748287285851493,22.717474882186462
mid_ross,2026-05-22,Platycephalus spp.,2,-19.28,146.78,Middle,23.9340908529739,14.748287285851493,22.717474882186462
ross_mouth,2026-05-22,Acanthopagrus spp.,3,-19.25,146.83,Marine,23.826895077598934,34.05044189601314,25.353260327682264
ross_mouth,2026-05-22,Lates calcarifer,4,-19.25,146.83,Marine,23.826895077598934,34.05044189601314,25.353260327682264
ross_mouth,2026-05-22,Lutjanus argentimaculatus,1,-19.25,146.83,Marine,23.826895077598934,34.05044189601314,25.353260327682264
ross_mouth,2026-05-22,Platycephalus spp.,4,-19.25,146.83,Marine,23.826895077598934,34.05044189601314,25.353260327682264
upper_ross,2026-05-22,Acanthopagrus spp.,4,-19.31,146.74,Upstream,24.113932390268044,4.616554067732359,23.176903649607834
upper_ross,2026-05-22,Lates calcarifer,5,-19.31,146.74,Upstream,24.113932390268044,4.616554067732359,23.176903649607834
upper_ross,2026-05-22,Lutjanus argentimaculatus,0,-19.31,146.74,Upstream,24.113932390268044,4.616554067732359,23.176903649607834
upper_ross,2026-05-22,Platycephalus spp.,3,-19.31,146.74,Upstream,24.113932390268044,4.616554067732359,23.176903649607834
lower_ross,2026-05-23,Acanthopagrus spp.,1,-19.26,146.81,Downstream,23.83016792530409,28.035283017065318,25.37666098152935
lower_ross,2026-05-23,Lates calcarifer,2,-19.26,146.81,Downstream,23.83016792530409,28.035283017065318,25.37666098152935
lower_ross,2026-05-23,Lutjanus argentimaculatus,3,-19.26,146.81,Downstream,23.83016792530409,28.035283017065318,25.37666098152935
lower_ross,2026-05-23,Platycephalus spp.,1,-19.26,146.81,Downstream,23.83016792530409,28.035283017065318,25.37666098152935
mid_ross,2026-05-23,Acanthopagrus spp.,3,-19.28,146.78,Middle,23.906584055242263,15.386230058410844,25.07525511142756
mid_ross,2026-05-23,Lates calcarifer,3,-19.28,146.78,Middle,23.906584055242263,15.386230058410844,25.07525511142756
mid_ross,2026-05-23,Lutjanus argentimaculatus,2,-19.28,146.78,Middle,23.906584055242263,15.386230058410844,25.07525511142756
mid_ross,2026-05-23,Platycephalus spp.,0,-19.28,146.78,Middle,23.906584055242263,15.386230058410844,25.07525511142756
ross_mouth,2026-05-23,Acanthopagrus spp.,1,-19.25,146.83,Marine,24.25524039999102,33.980984537453,25.929285967579254
ross_mouth,2026-05-23,Lates calcarifer,1,-19.25,146.83,Marine,24.25524039999102,33.980984537453,25.929285967579254
ross_mouth,2026-05-23,Lutjanus argentimaculatus,2,-19.25,146.83,Marine,24.25524039999102,33.980984537453,25.929285967579254
ross_mouth,2026-05-23,Platycephalus spp.,5,-19.25,146.83,Marine,24.25524039999102,33.980984537453,25.929285967579254
upper_ross,2026-05-23,Acanthopagrus spp.,3,-19.31,146.74,Upstream,23.82309138348403,5.140223276104231,26.51953005766381
upper_ross,2026-05-23,Lates calcarifer,5,-19.31,146.74,Upstream,23.82309138348403,5.140223276104231,26.51953005766381
upper_ross,2026-05-23,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,23.82309138348403,5.140223276104231,26.51953005766381
upper_ross,2026-05-23,Platycephalus spp.,5,-19.31,146.74,Upstream,23.82309138348403,5.140223276104231,26.51953005766381
lower_ross,2026-05-24,Acanthopagrus spp.,0,-19.26,146.81,Downstream,24.14239799904327,28.28462308395766,24.259123201382977
lower_ross,2026-05-24,Lates calcarifer,1,-19.26,146.81,Downstream,24.14239799904327,28.28462308395766,24.259123201382977
lower_ross,2026-05-24,Lutjanus argentimaculatus,0,-19.26,146.81,Downstream,24.14239799904327,28.28462308395766,24.259123201382977
lower_ross,2026-05-24,Platycephalus spp.,3,-19.26,146.81,Downstream,24.14239799904327,28.28462308395766,24.259123201382977
mid_ross,2026-05-24,Acanthopagrus spp.,2,-19.28,146.78,Middle,23.89189252055382,15.4005183333218,26.98318294020307
mid_ross,2026-05-24,Lates calcarifer,1,-19.28,146.78,Middle,23.89189252055382,15.4005183333218,26.98318294020307
mid_ross,2026-05-24,Lutjanus argentimaculatus,2,-19.28,146.78,Middle,23.89189252055382,15.4005183333218,26.98318294020307
mid_ross,2026-05-24,Platycephalus spp.,1,-19.28,146.78,Middle,23.89189252055382,15.4005183333218,26.98318294020307
ross_mouth,2026-05-24,Acanthopagrus spp.,4,-19.25,146.83,Marine,23.817920667237882,34.01301838449456,26.708225593258756
ross_mouth,2026-05-24,Lates calcarifer,1,-19.25,146.83,Marine,23.817920667237882,34.01301838449456,26.708225593258756
ross_mouth,2026-05-24,Lutjanus argentimaculatus,5,-19.25,146.83,Marine,23.817920667237882,34.01301838449456,26.708225593258756
ross_mouth,2026-05-24,Platycephalus spp.,5,-19.25,146.83,Marine,23.817920667237882,34.01301838449456,26.708225593258756
upper_ross,2026-05-24,Acanthopagrus spp.,0,-19.31,146.74,Upstream,24.042478956510838,5.035187133881739,23.443724751019893
upper_ross,2026-05-24,Lates calcarifer,3,-19.31,146.74,Upstream,24.042478956510838,5.035187133881739,23.443724751019893
upper_ross,2026-05-24,Lutjanus argentimaculatus,4,-19.31,146.74,Upstream,24.042478956510838,5.035187133881739,23.443724751019893
upper_ross,2026-05-24,Platycephalus spp.,2,-19.31,146.74,Upstream,24.042478956510838,5.035187133881739,23.443724751019893
lower_ross,2026-05-25,Acanthopagrus spp.,3,-19.26,146.81,Downstream,24.116530387906476,28.8650293040616,25.130310663304083
lower_ross,2026-05-25,Lates calcarifer,2,-19.26,146.81,Downstream,24.116530387906476,28.8650293040616,25.130310663304083
lower_ross,2026-05-25,Lutjanus argentimaculatus,2,-19.26,146.81,Downstream,24.116530387906476,28.8650293040616,25.130310663304083
lower_ross,2026-05-25,Platycephalus spp.,1,-19.26,146.81,Downstream,24.116530387906476,28.8650293040616,25.130310663304083
mid_ross,2026-05-25,Acanthopagrus spp.,4,-19.28,146.78,Middle,24.13278674969542,15.445827202377183,24.96576381084938
mid_ross,2026-05-25,Lates calcarifer,1,-19.28,146.78,Middle,24.13278674969542,15.445827202377183,24.96576381084938
mid_ross,2026-05-25,Lutjanus argentimaculatus,1,-19.28,146.78,Middle,24.13278674969542,15.445827202377183,24.96576381084938
mid_ross,2026-05-25,Platycephalus spp.,0,-19.28,146.78,Middle,24.13278674969542,15.445827202377183,24.96576381084938
ross_mouth,2026-05-25,Acanthopagrus spp.,3,-19.25,146.83,Marine,24.28413349227921,34.02355410298673,24.62367208052166
ross_mouth,2026-05-25,Lates calcarifer,4,-19.25,146.83,Marine,24.28413349227921,34.02355410298673,24.62367208052166
ross_mouth,2026-05-25,Lutjanus argentimaculatus,1,-19.25,146.83,Marine,24.28413349227921,34.02355410298673,24.62367208052166
ross_mouth,2026-05-25,Platycephalus spp.,7,-19.25,146.83,Marine,24.28413349227921,34.02355410298673,24.62367208052166
upper_ross,2026-05-25,Acanthopagrus spp.,1,-19.31,146.74,Upstream,23.97838288443249,5.1145672032382485,24.326521817809688
upper_ross,2026-05-25,Lates calcarifer,6,-19.31,146.74,Upstream,23.97838288443249,5.1145672032382485,24.326521817809688
upper_ross,2026-05-25,Lutjanus argentimaculatus,4,-19.31,146.74,Upstream,23.97838288443249,5.1145672032382485,24.326521817809688
upper_ross,2026-05-25,Platycephalus spp.,5,-19.31,146.74,Upstream,23.97838288443249,5.1145672032382485,24.326521817809688
lower_ross,2026-05-26,Acanthopagrus spp.,0,-19.26,146.81,Downstream,23.96428437254915,28.004352707935183,25.209338435647076
lower_ross,2026-05-26,Lates calcarifer,2,-19.26,146.81,Downstream,23.96428437254915,28.004352707935183,25.209338435647076
lower_ross,2026-05-26,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,23.96428437254915,28.004352707935183,25.209338435647076
lower_ross,2026-05-26,Platycephalus spp.,2,-19.26,146.81,Downstream,23.96428437254915,28.004352707935183,25.209338435647076
mid_ross,2026-05-26,Acanthopagrus spp.,4,-19.28,146.78,Middle,24.09711436467564,14.414281060083727,28.98765548145267
mid_ross,2026-05-26,Lates calcarifer,3,-19.28,146.78,Middle,24.09711436467564,14.414281060083727,28.98765548145267
mid_ross,2026-05-26,Lutjanus argentimaculatus,3,-19.28,146.78,Middle,24.09711436467564,14.414281060083727,28.98765548145267
mid_ross,2026-05-26,Platycephalus spp.,1,-19.28,146.78,Middle,24.09711436467564,14.414281060083727,28.98765548145267
ross_mouth,2026-05-26,Acanthopagrus spp.,1,-19.25,146.83,Marine,23.932945035029785,33.99903267108698,28.082215104855457
ross_mouth,2026-05-26,Lates calcarifer,5,-19.25,146.83,Marine,23.932945035029785,33.99903267108698,28.082215104855457
ross_mouth,2026-05-26,Lutjanus argentimaculatus,0,-19.25,146.83,Marine,23.932945035029785,33.99903267108698,28.082215104855457
ross_mouth,2026-05-26,Platycephalus spp.,8,-19.25,146.83,Marine,23.932945035029785,33.99903267108698,28.082215104855457
upper_ross,2026-05-26,Acanthopagrus spp.,1,-19.31,146.74,Upstream,24.079264798707662,4.793345263568167,25.069506198920212
upper_ross,2026-05-26,Lates calcarifer,4,-19.31,146.74,Upstream,24.079264798707662,4.793345263568167,25.069506198920212
upper_ross,2026-05-26,Lutjanus argentimaculatus,1,-19.31,146.74,Upstream,24.079264798707662,4.793345263568167,25.069506198920212
upper_ross,2026-05-26,Platycephalus spp.,0,-19.31,146.74,Upstream,24.079264798707662,4.793345263568167,25.069506198920212
lower_ross,2026-05-27,Acanthopagrus spp.,2,-19.26,146.81,Downstream,24.089746547140894,27.773056943097792,26.146492850231496
lower_ross,2026-05-27,Lates calcarifer,3,-19.26,146.81,Downstream,24.089746547140894,27.773056943097792,26.146492850231496
lower_ross,2026-05-27,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,24.089746547140894,27.773056943097792,26.146492850231496
lower_ross,2026-05-27,Platycephalus spp.,2,-19.26,146.81,Downstream,24.089746547140894,27.773056943097792,26.146492850231496
mid_ross,2026-05-27,Acanthopagrus spp.,4,-19.28,146.78,Middle,23.928806834682476,14.548786041268668,25.643653206903345
mid_ross,2026-05-27,Lates calcarifer,2,-19.28,146.78,Middle,23.928806834682476,14.548786041268668,25.643653206903345
mid_ross,2026-05-27,Lutjanus argentimaculatus,2,-19.28,146.78,Middle,23.928806834682476,14.548786041268668,25.643653206903345
mid_ross,2026-05-27,Platycephalus spp.,0,-19.28,146.78,Middle,23.928806834682476,14.548786041268668,25.643653206903345
ross_mouth,2026-05-27,Acanthopagrus spp.,2,-19.25,146.83,Marine,23.792907818348827,33.93273274343932,25.09710618990939
ross_mouth,2026-05-27,Lates calcarifer,1,-19.25,146.83,Marine,23.792907818348827,33.93273274343932,25.09710618990939
ross_mouth,2026-05-27,Lutjanus argentimaculatus,0,-19.25,146.83,Marine,23.792907818348827,33.93273274343932,25.09710618990939
ross_mouth,2026-05-27,Platycephalus spp.,7,-19.25,146.83,Marine,23.792907818348827,33.93273274343932,25.09710618990939
upper_ross,2026-05-27,Acanthopagrus spp.,2,-19.31,146.74,Upstream,23.899367567076766,4.917929643631086,25.80832057582358
upper_ross,2026-05-27,Lates calcarifer,4,-19.31,146.74,Upstream,23.899367567076766,4.917929643631086,25.80832057582358
upper_ross,2026-05-27,Lutjanus argentimaculatus,1,-19.31,146.74,Upstream,23.899367567076766,4.917929643631086,25.80832057582358
upper_ross,2026-05-27,Platycephalus spp.,0,-19.31,146.74,Upstream,23.899367567076766,4.917929643631086,25.80832057582358
lower_ross,2026-05-28,Acanthopagrus spp.,0,-19.26,146.81,Downstream,24.205480379998768,28.134447880770466,23.970221007684373
lower_ross,2026-05-28,Lates calcarifer,0,-19.26,146.81,Downstream,24.205480379998768,28.134447880770466,23.970221007684373
